Brand,Category,Subcategory,Section,Product,combinado,Sku,Url
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tubo Sanitario V. 4"" - 6 m","Gerfor Tubo Sanitario V. 4"" - 6 m",160110016032074,https://s3.amazonaws.com/co-prod-shared-images/951a9936-3084-47d0-b64c-120ee485a994
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 2""","Gerfor Yee Sanitaria 2""",160216016001613,https://s3.amazonaws.com/co-prod-shared-images/9adf1dda-86a2-40b1-9181-3d43570fdd40
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria Doble 4""""","Gerfor Yee Sanitaria Doble 4""""",160216016001622,https://s3.amazonaws.com/co-prod-shared-images/9932c685-0281-4368-96ea-0dc1fd5eb495
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 1-1/4"" x 3/4""","Gerfor Buje Presión Soldado 1-1/4"" x 3/4""",160208016001425,https://s3.amazonaws.com/co-prod-shared-images/b014382a-c9bd-46cf-889f-9cdf4614a197
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Curva Conduit 90° - 1-1/2"" x 6 un","Gerfor Curva Conduit 90° - 1-1/2"" x 6 un",170214016007907,https://s3.amazonaws.com/co-prod-shared-images/b4446e5a-8ab5-445e-be75-7e194f650330
Gerfor,Tubería,Línea Presión PVC,Plomería,"Unión Presión 4""","Gerfor Unión Presión 4""",160205016001520,https://s3.amazonaws.com/co-prod-shared-images/bf33e978-528d-4307-97e7-d0b3d9a428d5
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Adaptador Conduit PVC- 3/4"" x 50 un","Gerfor Adaptador Conduit PVC- 3/4"" x 50 un",170213016007820,https://s3.amazonaws.com/co-prod-shared-images/c62958d2-d65d-4b51-b8f7-62e8c5f87fe7
Gerfor,Tubería,Línea Presión PVC,Plomería,"Adaptador Presión Macho - 2-1/2"" x 5 un","Gerfor Adaptador Presión Macho - 2-1/2"" x 5 un",160201016007812,https://s3.amazonaws.com/co-prod-shared-images/cc699dbd-aa58-4000-b838-9c1e98f9c1c7
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Unión Sanitaria - 4"" x 5 un","Gerfor Unión Sanitaria - 4"" x 5 un",160215016007979,https://s3.amazonaws.com/co-prod-shared-images/00127d32-81dc-4988-ae1f-13d79d990e53
Gerfor,Tubería,Línea CPVC,Plomería,"Universal CPVC 1/2""""","Gerfor Universal CPVC 1/2""""",160225016001555,https://s3.amazonaws.com/co-prod-shared-images/d6630f0e-9e68-4f56-a5f7-81204d3a8144
Gerfor,Tubería,Soldaduras PVC,Plomería,Soldadura PVC 1/8 Gal,Gerfor Soldadura PVC 1/8 Gal,160500116001664,https://s3.amazonaws.com/co-prod-shared-images/d6c12856-d861-4b9a-aeb3-4f3ddadc5cab
Gerfor,Tubería,Línea Alcantarillado PVC,Plomería,Silla Yee (Alcantarillado Doble Pared) 250 X 200 Mm,Gerfor Silla Yee (Alcantarillado Doble Pared) 250 X 200 Mm,160216016023172,https://s3.amazonaws.com/co-prod-shared-images/da7cb134-c60a-4a82-9564-c39c6c935f35
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Roscado - 1""x1/2"" x 20 un","Gerfor Buje Presión Roscado - 1""x1/2"" x 20 un",160208016007831,https://s3.amazonaws.com/co-prod-shared-images/dd14fd1d-8388-4797-a7e9-b24c4e805d25
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Adaptador Limpieza Sanitario - 3"" x 4 un","Gerfor Adaptador Limpieza Sanitario - 3"" x 4 un",160211016007798,https://s3.amazonaws.com/co-prod-shared-images/e2b02073-bde3-4f83-8dbc-5c0ff4ac7673
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Adaptador Conduit PVC- 1/2"" x 50 un","Gerfor Adaptador Conduit PVC- 1/2"" x 50 un",170213016007818,https://s3.amazonaws.com/co-prod-shared-images/ea913f49-23b7-430c-ab01-d03580058139
Gerfor,Tubería,Línea Presión PVC,Plomería,"Codo Presión 45º - 3/4""","Gerfor Codo Presión 45º - 3/4""",160203016001475,https://s3.amazonaws.com/co-prod-shared-images/0c337919-b598-4d45-a8ce-4e2da5bc5b91
Gerfor,Tubería,Línea Alcantarillado PVC,Plomería,Tubo Corrugado (Alcantarillado Doble Pared) (RS8) 6M 110 Mm,Gerfor Tubo Corrugado (Alcantarillado Doble Pared) (RS8) 6M 110 Mm,160110016023163,https://s3.amazonaws.com/co-prod-shared-images/16e443fe-bb6c-473b-baf5-b155007a2264
Gerfor,Tubería,Línea Presión PVC,Plomería,"Unión Presión - 1"" x 20 un","Gerfor Unión Presión - 1"" x 20 un",160205016007967,https://s3.amazonaws.com/co-prod-shared-images/fd408868-d175-4bdc-a5c8-761f22a11300
Gerfor,Tubería,Línea Presión PVC,Plomería,"Codo Presión 45º - 1/2""","Gerfor Codo Presión 45º - 1/2""",160203016001474,https://s3.amazonaws.com/co-prod-shared-images/2b1b8ef1-6cf1-4cdb-9159-70128864e224
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 1-1/4"" x 1""","Gerfor Buje Presión Soldado 1-1/4"" x 1""",160208016001426,https://s3.amazonaws.com/co-prod-shared-images/2bf83fe8-2ae9-4f34-a841-84a1634a57fb
Gerfor,"Aseo, Baños Y Cocinas",Complementos de plomería,"Aseo, Baños y Cocinas",Conjunto grifería sanitario Phoenix 13 cm,Gerfor Conjunto grifería sanitario Phoenix 13 cm,260153016032938,https://s3.amazonaws.com/co-prod-shared-images/2ef9d1c5-04f1-449e-9645-bb176a25770e
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado - 1"" x 3/4"" x 25 un","Gerfor Buje Presión Soldado - 1"" x 3/4"" x 25 un",160208016007851,https://s3.amazonaws.com/co-prod-shared-images/30d59e67-a6a7-4639-9a97-f1f421c8852b
Gerfor,Tubería,Línea Presión PVC,Plomería,"Adaptador Hembra Presión 1/2"" x 50un","Gerfor Adaptador Hembra Presión 1/2"" x 50un",160201016000310,https://s3.amazonaws.com/co-prod-shared-images/3210211b-a2af-47e5-b1cd-b76fb376d3b9
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,Caja Eléctrica rectangular,Gerfor Caja Eléctrica rectangular,170311016001629,https://s3.amazonaws.com/co-prod-shared-images/87053aa1-75a7-4ac1-84b4-9683b1522727
Gerfor,Tubería,Línea Presión PVC,Plomería,"Adaptador Presión Macho 1""","Gerfor Adaptador Presión Macho 1""",160201016001414,https://s3.amazonaws.com/co-prod-shared-images/7217c148-df48-47ba-b986-a3a9e79d923a
Gerfor,Tubería,Línea Presión PVC,Plomería,"Codo Presión 90º 1/2""","Gerfor Codo Presión 90º 1/2""",160203016000757,https://s3.amazonaws.com/co-prod-shared-images/7cd2b811-6347-438f-ba04-e14d5ececaac
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria Doble 2""","Gerfor Tee Sanitaria Doble 2""",160214016001610,https://s3.amazonaws.com/co-prod-shared-images/9f84ecf3-fd85-49e0-bf16-2d7e3bb9208c
Gerfor,"Aseo, Baños Y Cocinas",Grifería jardín y lavandería,"Aseo, Baños y Cocinas",Llave lavadora cromada,Gerfor Llave lavadora cromada,260221016032915,https://s3.amazonaws.com/co-prod-shared-images/7a1b36be-bb40-488b-aa8d-a956051d3ee6
Gerfor,Tubería,Línea Alcantarillado PVC,Plomería,Unión alcantarillado DP 355 mm,Gerfor Unión alcantarillado DP 355 mm,161120016031063,https://s3.amazonaws.com/co-prod-shared-images/8d004288-268b-4660-9390-70578b0b0984
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Unión Sanitario / Ventilación 4"" x 50 un","Gerfor Unión Sanitario / Ventilación 4"" x 50 un",160215016000333,https://s3.amazonaws.com/co-prod-shared-images/a1e6626e-14a5-43bb-80ec-8df709b87e41
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario 45º CxC 3""","Gerfor Codo Sanitario 45º CxC 3""",160213016000756,https://s3.amazonaws.com/co-prod-shared-images/a686ede5-1b1f-4731-a14e-99f49d5a6d58
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tubo Presión RDE 26 / 3"" - 6m","Gerfor Tubo Presión RDE 26 / 3"" - 6m",160100116001400,https://s3.amazonaws.com/co-prod-shared-images/94d8ad9f-d08e-4a8e-942d-04b4c161ec01
Gerfor,Tubería,Línea CPVC,Plomería,"Adaptador CPVC Macho - 1/2"" x 25 un","Gerfor Adaptador CPVC Macho - 1/2"" x 25 un",160221016007796,https://s3.amazonaws.com/co-prod-shared-images/9879e053-0be1-4914-986d-ed071721148e
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria Doble 3""""","Gerfor Tee Sanitaria Doble 3""""",160214016000765,https://s3.amazonaws.com/co-prod-shared-images/994a5415-4fd2-4414-a92c-69647b37b5d4
Gerfor,Tubería,Línea CPVC,Plomería,"Codo CPVC 45° - 1/2"" x 25 un","Gerfor Codo CPVC 45° - 1/2"" x 25 un",160223016007869,https://s3.amazonaws.com/co-prod-shared-images/a773ba11-6ea0-4ced-9506-3b48af2f9451
Gerfor,Techos y Drywall,Tejas y Cubiertas,Tejas,Teja Luminit Premium Tipo Zinc - #12 Marfil,Gerfor Teja Luminit Premium Tipo Zinc - #12 Marfil,140160016001698,https://s3.amazonaws.com/co-prod-shared-images/c34bd883-5e02-413f-a371-65dd9145e08a
Gerfor,Tubería,Línea Presión PVC,Plomería,"TEE 1/2"" Presión x 50 un","Gerfor TEE 1/2"" Presión x 50 un",160204016000315,https://s3.amazonaws.com/co-prod-shared-images/b0f2fa4d-33f9-4fab-b049-e2e876891c87
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario 45º CxE 6""","Gerfor Codo Sanitario 45º CxE 6""",160213016001589,https://s3.amazonaws.com/co-prod-shared-images/b775ea1d-f227-4ce3-bebc-98fdb3961b34
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Sifón Sanitario 135º 4""","Gerfor Sifón Sanitario 135º 4""",160219016001599,https://s3.amazonaws.com/co-prod-shared-images/c5b01587-c0d6-4d3e-8e8a-d5aa51f53dae
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Curva Conduit 45° - 1""","Gerfor Curva Conduit 45° - 1""",170214016001644,https://s3.amazonaws.com/co-prod-shared-images/c8764be1-8254-47ea-bf6a-3fd7eb125fd9
Gerfor,Tubería,Línea Presión PVC,Plomería,"Universal - 1/2"" x 60 und","Gerfor Universal - 1/2"" x 60 und",160205016005880,https://s3.amazonaws.com/co-prod-shared-images/c9fbb266-bf96-4c7a-b86a-4eb8d0b2a50b
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Unión Sanitaria - 1-1/2"" x 10 un","Gerfor Unión Sanitaria - 1-1/2"" x 10 un",160215016007976,https://s3.amazonaws.com/co-prod-shared-images/d03f74f9-92ab-49d1-8a08-910c5fda1c33
Gerfor,Tubería,Línea Presión PVC,Plomería,"Adaptador Presión Hembra 1/2""","Gerfor Adaptador Presión Hembra 1/2""",160201016000857,https://s3.amazonaws.com/co-prod-shared-images/cfcacc2d-dba1-4afa-b49d-1523afe937f2
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tapón Presión Roscado - 1-1/2"" x 5 un","Gerfor Tapón Presión Roscado - 1-1/2"" x 5 un",160207016007918,https://s3.amazonaws.com/co-prod-shared-images/d0d6a498-668e-4746-9fee-9540d39d6ec4
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario 45º CxE 3""","Gerfor Codo Sanitario 45º CxE 3""",160213016001587,https://s3.amazonaws.com/co-prod-shared-images/d239f845-0f75-42a6-a4e9-3ea3d10239f5
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tapón Presión Roscado - 1"" x 25 un","Gerfor Tapón Presión Roscado - 1"" x 25 un",160207016007920,https://s3.amazonaws.com/co-prod-shared-images/012e4c61-2992-4b0b-ad7a-6564807a604e
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tee Presión Reducida 1"" x 3/4""","Gerfor Tee Presión Reducida 1"" x 3/4""",160204016001512,https://s3.amazonaws.com/co-prod-shared-images/07e951e4-becd-4924-9653-d9377dabdc43
Gerfor,Tubería,Soldaduras PVC,Plomería,(Sh) Soldadura pega en Húmedo 1/32 gal,Gerfor (Sh) Soldadura pega en Húmedo 1/32 gal,160500116046591,https://s3.amazonaws.com/co-prod-shared-images/e842a036-2527-44da-a2c7-c1a5a521b8eb
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tubo Ventilación 3"""" - 6 m","Gerfor Tubo Ventilación 3"""" - 6 m",160120016000873,https://s3.amazonaws.com/co-prod-shared-images/e98dd6be-6c9f-4d6c-9970-8388b5b95e79
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tubo Presión RDE 21 1.1/2"""" - 6m","Gerfor Tubo Presión RDE 21 1.1/2"""" - 6m",160100116001393,https://s3.amazonaws.com/co-prod-shared-images/efb67695-8fa2-470a-a2ca-da9204ec599b
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria - 2"" x 10 un","Gerfor Tee Sanitaria - 2"" x 10 un",160214016007949,https://s3.amazonaws.com/co-prod-shared-images/0c033754-a595-45a5-828a-fff8ad325b46
Gerfor,Tubería,Línea Presión PVC,Plomería,"Codo Presión 90º - 1""","Gerfor Codo Presión 90º - 1""",160203016001465,https://s3.amazonaws.com/co-prod-shared-images/12a03006-c582-47ee-ac06-b7e8fd1780ba
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 2"" x 1/2""","Gerfor Buje Presión Soldado 2"" x 1/2""",160208016001431,https://s3.amazonaws.com/co-prod-shared-images/f7037ea6-f0cd-44e8-85ac-2878a849b298
Gerfor,Tubería,Línea Presión PVC,Plomería,"Universal Soldable Presión 1.1/4""","Gerfor Universal Soldable Presión 1.1/4""",160205016001527,https://s3.amazonaws.com/co-prod-shared-images/193c26f0-f328-41af-b448-a18d1df91f18
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 6""","Gerfor Yee Sanitaria 6""",160216016001615,https://s3.amazonaws.com/co-prod-shared-images/194028b9-8b41-45d6-95d5-1ddc8de76652
Gerfor,Tubería,Soldaduras PVC,Plomería,Limpiador 1/8 Gal (300 gr / 12 onz),Gerfor Limpiador 1/8 Gal (300 gr / 12 onz),160520016001682,https://s3.amazonaws.com/co-prod-shared-images/fc81add0-191f-4a59-96dc-ae52f923bd98
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tee Presión 6""","Gerfor Tee Presión 6""",160204016001507,https://s3.amazonaws.com/co-prod-shared-images/1c1b3a60-2f48-4a23-bbe5-222a6d750c3e
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria 1.1/2""","Gerfor Tee Sanitaria 1.1/2""",160214016000767,https://s3.amazonaws.com/co-prod-shared-images/1f178067-0919-4fc3-97af-4ddc5b0259fc
Gerfor,Tubería,Línea Presión PVC,Plomería,"Codo Presión 90° - 1-1/4"" x 10 un","Gerfor Codo Presión 90° - 1-1/4"" x 10 un",160203016007879,https://s3.amazonaws.com/co-prod-shared-images/243f7bb7-e233-4e82-8724-25c370dd1293
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Unión Conduit PVC 1"" x 25 un","Gerfor Unión Conduit PVC 1"" x 25 un",170217016007958,https://s3.amazonaws.com/co-prod-shared-images/239840e9-db10-4d40-87da-30a7d4f03558
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tapón Presión Roscado - 4"" x 5 und","Gerfor Tapón Presión Roscado - 4"" x 5 und",160207016005843,https://s3.amazonaws.com/co-prod-shared-images/25f87efa-81ac-4aa5-8f13-8f54dd384ccb
Gerfor,Tubería,Línea Presión PVC,Plomería,"Adaptador Presión Hembra - 1/2"" x 100 un","Gerfor Adaptador Presión Hembra - 1/2"" x 100 un",160201016007802,https://s3.amazonaws.com/co-prod-shared-images/835cd683-fc96-480a-b07e-b71bbb75ea5b
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 1-1/2"" x 1/2""","Gerfor Buje Presión Soldado 1-1/2"" x 1/2""",160208016001427,https://s3.amazonaws.com/co-prod-shared-images/863f0767-6b0c-4717-901b-270e68b0f63d
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Unión Sanitaria 1.1/2""","Gerfor Unión Sanitaria 1.1/2""",160215016028478,https://s3.amazonaws.com/co-prod-shared-images/9e0f7ba6-54ba-4b25-9063-4009e67d4ec0
Gerfor,Tubería,Línea Alcantarillado PVC,Plomería,Sello Alcantarillado 355 mm Corma,Gerfor Sello Alcantarillado 355 mm Corma,161120016031064,https://s3.amazonaws.com/co-prod-shared-images/813cc0e1-9d9e-407f-ab53-af0eac3dc707
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tubo Sanitario V. 3"" - 6 m","Gerfor Tubo Sanitario V. 3"" - 6 m",160110016032073,https://s3.amazonaws.com/co-prod-shared-images/a1a21046-d663-4679-9dc5-6bde96e7fea3
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tee Presión Reducida - 1"" x 3/4"" x 10 un","Gerfor Tee Presión Reducida - 1"" x 3/4"" x 10 un",160204016007946,https://s3.amazonaws.com/co-prod-shared-images/a121cee2-d276-4177-98bf-8ba674e4f963
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Unión Doble Pared Conduit - Telefono 4""","Gerfor Unión Doble Pared Conduit - Telefono 4""",170217016023182,https://s3.amazonaws.com/co-prod-shared-images/a838b06e-c4d5-48c0-b184-9c0ac3c23175
Gerfor,Tubería,Línea Presión PVC,Plomería,"Codo Presión 45° - 2 1/2"" x 10 und","Gerfor Codo Presión 45° - 2 1/2"" x 10 und",160203016005832,https://s3.amazonaws.com/co-prod-shared-images/967ec0fd-d014-4104-9a23-2fddbfc7f573
Gerfor,"Aseo, Baños Y Cocinas",Grifería cocinas,"Aseo, Baños y Cocinas","Mezclador Lavaplatos Mesa 8"" Antius","Gerfor Mezclador Lavaplatos Mesa 8"" Antius",260200116032904,https://s3.amazonaws.com/co-prod-shared-images/924690fb-c277-480e-a95d-9d8fe8d00f06
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Adaptador Terminal Conduit 1.1/4""","Gerfor Adaptador Terminal Conduit 1.1/4""",170213016001634,https://s3.amazonaws.com/co-prod-shared-images/9cc6d836-4847-460a-9c67-7acb2548acbc
Gerfor,Tubería,Línea Acueducto PVC,Plomería,"Tubo Acometida Domiciliaria 90m PEAD 1/2""","Gerfor Tubo Acometida Domiciliaria 90m PEAD 1/2""",160110016023133,https://s3.amazonaws.com/co-prod-shared-images/b1dca82c-c9c8-40eb-bd8c-5c65768e5c51
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Adaptador Terminal Conduit - 3/4"" x 200 und","Gerfor Adaptador Terminal Conduit - 3/4"" x 200 und",170213016005985,https://s3.amazonaws.com/co-prod-shared-images/b12d87cb-eb19-483d-a276-ed8a79687f48
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Roscado - 2"" x 1/2"" x 10 un","Gerfor Buje Presión Roscado - 2"" x 1/2"" x 10 un",160208016007837,https://s3.amazonaws.com/co-prod-shared-images/aff779fd-0cc4-4d2d-bbd6-6236941d5fb9
Gerfor,Tubería,Línea CPVC,Plomería,"Adaptador Macho CPVC 1/2""","Gerfor Adaptador Macho CPVC 1/2""",160221016001532,https://s3.amazonaws.com/co-prod-shared-images/b0d8f328-52ef-4646-81da-73d1e40b1c49
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Adaptador Terminal Conduit - 1"" x 120 und","Gerfor Adaptador Terminal Conduit - 1"" x 120 und",170213016005986,https://s3.amazonaws.com/co-prod-shared-images/b925477e-2f9b-44a7-a56b-c602a9296c5d
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 1-1/2"" x 3/4""","Gerfor Buje Presión Soldado 1-1/2"" x 3/4""",160208016001428,https://s3.amazonaws.com/co-prod-shared-images/b7a3d99d-7354-4c42-aaa7-570ffc432714
Gerfor,Tubería,Línea Presión PVC,Plomería,"Codo Presión 90° - 4"" x 6 und","Gerfor Codo Presión 90° - 4"" x 6 und",160203016005825,https://s3.amazonaws.com/co-prod-shared-images/c39f8ac3-1cd5-477c-93ee-ca6de4244b9f
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario 90° CXC - 4"" x 4 un","Gerfor Codo Sanitario 90° CXC - 4"" x 4 un",160213016007897,https://s3.amazonaws.com/co-prod-shared-images/be638e01-7da0-4988-8480-4569f698964c
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado - 2-1/2"" x 1-1/2"" x 5 un","Gerfor Buje Presión Soldado - 2-1/2"" x 1-1/2"" x 5 un",160208016007852,https://s3.amazonaws.com/co-prod-shared-images/ce4ab462-05de-4874-97fe-4acd0c0db2e6
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Unión Conduit PVC 1-1/4"" x 20 un","Gerfor Unión Conduit PVC 1-1/4"" x 20 un",170217016007957,https://s3.amazonaws.com/co-prod-shared-images/da18dced-18cc-49a3-8e4d-288b8e7baa36
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"TEE Sanitario / Ventilación 4"" x10un","Gerfor TEE Sanitario / Ventilación 4"" x10un",160214016001174,https://s3.amazonaws.com/co-prod-shared-images/dc3d3cef-9bda-48e4-aabb-a7550bf2fb54
Gerfor,Tubería,Línea CPVC,Plomería,"Tee CPVC - 1"" x 5 un","Gerfor Tee CPVC - 1"" x 5 un",160224016007936,https://s3.amazonaws.com/co-prod-shared-images/e643a2e7-2b4a-4adf-9510-c360e774ade0
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tubo Presión RDE 26 / 2"" - 6m","Gerfor Tubo Presión RDE 26 / 2"" - 6m",160100116001398,https://s3.amazonaws.com/co-prod-shared-images/e858ebaf-4e93-47a2-a91e-dbfd76730920
Gerfor,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario 90º CxE 3""","Gerfor Codo Sanitario 90º CxE 3""",160213016001579,https://s3.amazonaws.com/co-prod-shared-images/07a67b07-a770-4c3c-8a66-213aba500b1f
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Unión Conduit PVC 1-1/2"" x 20 un","Gerfor Unión Conduit PVC 1-1/2"" x 20 un",170217016007956,https://s3.amazonaws.com/co-prod-shared-images/ed690f8d-82e6-45fe-b642-4a2935f224f1
Gerfor,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 1-1/2"" x 1""","Gerfor Buje Presión Soldado 1-1/2"" x 1""",160208016001429,https://s3.amazonaws.com/co-prod-shared-images/f5491e88-0d19-4a5f-a613-7b32a705e74e
Gerfor,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Curva Conduit CXE 45º 3/4""","Gerfor Curva Conduit CXE 45º 3/4""",170214016001643,https://s3.amazonaws.com/co-prod-shared-images/0e55d348-9a25-4a31-8fcc-50c746c51755
Gerfor,Tubería,Línea Presión PVC,Plomería,"Tubo Presión RDE 21 / 4"" - 6m","Gerfor Tubo Presión RDE 21 / 4"" - 6m",160100116001397,https://s3.amazonaws.com/co-prod-shared-images/0cb18811-6f52-4506-a0c6-c1a5cd591338
